ECO_ID,m,p3AET,Tg,Tcc,REALM,BIOME,BIOME_NAME,ECO_NAME,altbiom2023,wet,vegcover,woodycover,treecover,evergreen,altbiome
60801,0.862822592,355.85,22.96878242,12.48293257,NT,8,"Temperate grasslands, savannas, and shrublands",Argentine Espinal,8.2,0,99,0,0,,432
60802,0.260277048,100.35,20.23603153,6.965299845,NT,8,"Temperate grasslands, savannas, and shrublands",Argentine Monte,5.3,0,99,0,0,,432
60803,1.084808946,297.35,20.27443218,9.124021053,NT,8,"Temperate grasslands, savannas, and shrublands",Humid Pampas,4.1,0,99,0,0,,431
60804,0.712931514,85.20,8.708506584,0.201923549,NT,8,"Temperate grasslands, savannas, and shrublands",Patagonian grasslands,5.3,0,99,0,0,,432
60805,0.310288876,51.10,13.46307468,1.740543008,NT,8,"Temperate grasslands, savannas, and shrublands",Patagonian steppe,5.3,0,99,0,0,,432
60806,0.445246845,183.80,20.56704521,7.425623894,NT,8,"Temperate grasslands, savannas, and shrublands",Semi-arid Pampas,5.3,0,99,0,0,,432
60901,0.926613212,282.17,18.41410637,10.18855,NT,9,Flooded grasslands,Central Mexican wetlands,,1,99,0,0,,1000
60902,0.998330235,373.13,27.14242077,22.25418758,NT,9,Flooded grasslands,Cuban wetlands,,1,99,0,0,,1000
60903,0.405832887,228.95,28.11983871,25.20264244,NT,9,Flooded grasslands,Enriquillo wetlands,,1,99,0,0,,1000
60904,1.119835854,371.40,26.41424656,14.58599758,NT,9,Flooded grasslands,Everglades,,1,99,0,0,,1000
60905,1.152711034,297.97,25.77661705,23.60059357,NT,9,Flooded grasslands,Guayaquil flooded grasslands,,1,99,0,0,,1000
60906,1.138145566,328.20,26.81666565,25.40000153,NT,9,Flooded grasslands,Orinoco wetlands,,1,99,0,0,,1000
60907,0.886538982,374.57,27.16624451,22.2073555,NT,9,Flooded grasslands,Pantanal,,1,99,0,0,,1000
60908,0.950457036,342.35,23.14473534,13.07387447,NT,9,Flooded grasslands,Paraná flooded savanna,,1,99,10,10,,1000
60909,1.380831361,349.67,24.12577629,14.335536,NT,9,Flooded grasslands,Southern Cone Mesopotamian savanna,,1,99,10,10,,1000
61001,0.240924396,117.95,9.180170536,1.756076992,NT,10,Montane grasslands,Central Andean dry puna,1.3,0,99,0,0,,610
61002,0.609229326,141.49,9.252432823,1.759987831,NT,10,Montane grasslands,Central Andean puna,1.3,0,99,0,0,,610
61003,1.2943151,204.28,9.261849403,3.19089222,NT,10,Montane grasslands,Central Andean wet puna,1.3,0,99,0,0,,610
61004,1.576590061,189.49,8.765586853,7.65092802,NT,10,Montane grasslands,Cordillera Central paramo,1.3,0,99,10,0,,610
61005,1.386648774,191.20,9.876395226,9.043936729,NT,10,Montane grasslands,Cordillera de Merida paramo,1.3,0,99,10,0,,610
61006,2.524800062,132.66,7.022685051,5.923300266,NT,10,Montane grasslands,Northern Andean paramo,1.3,0,99,10,0,,610
61007,6.829497814,77.30,3.587542057,1.696953416,NT,10,Montane grasslands,Santa Marta paramo,1.3,0,99,10,0,,610
61008,0.197966479,55.08,12.0429759,3.437055349,NT,10,Montane grasslands,Southern Andean steppe,1.3,0,99,0,0,,610
61009,6.063316822,83.28,3.122833252,-0.16916275,NT,10,Montane grasslands,Zacatonal,1.3,0,99,0,0,,610
61201,0.259537846,100.96,16.89678001,8.315979004,NT,12,Mediterranean scrub,Chilean matorral,5.1,0,99,60,0,1,320
61301,0.995871007,326.09,27.13664818,25.52781677,NT,13,Deserts and xeric shrublands,Araya and Paria xeric scrub,8.1,0,25,25,0,,520
61302,0.478815049,223.73,28.57352161,26.41104221,NT,13,Deserts and xeric shrublands,Aruba-Curacao-Bonaire cactus scrub,8.1,0,25,25,0,,510
61303,0.004158719,4.55,18.67048073,13.10790396,NT,13,Deserts and xeric shrublands,Atacama desert,7.3,0,25,25,0,,520
61304,0.566911846,296.15,25.72998238,22.72649288,NT,13,Deserts and xeric shrublands,Caatinga,8.1,0,25,25,0,,510
61306,1.125618219,347.20,26.35819626,23.43059158,NT,13,Deserts and xeric shrublands,Cuban cactus scrub,8.1,0,25,25,0,,510
61307,0.168833226,113.30,24.72074509,21.62362862,NT,13,Deserts and xeric shrublands,Galapagos Islands xeric scrub,7.3,0,25,25,0,,510
61308,0.696233809,316.88,28.07489777,26.75744438,NT,13,Deserts and xeric shrublands,Guajira-Barranquilla xeric scrub,8.1,0,25,25,0,,510
61309,0.788363218,328.88,26.49323845,25.69970703,NT,13,Deserts and xeric shrublands,La Costa xeric shrublands,8.1,0,25,25,0,,510
61310,1.285770774,325.38,27.28503036,24.76865387,NT,13,Deserts and xeric shrublands,Leeward Islands xeric scrub,8.1,0,25,25,0,,510
61312,0.724996865,347.66,26.25533485,23.96439552,NT,13,Deserts and xeric shrublands,Motagua Valley thornscrub,8.1,0,60,60,0,,510
61313,0.649532139,265.47,24.92505264,23.69222069,NT,13,Deserts and xeric shrublands,Paraguana xeric scrub,8.1,0,25,25,0,,510
61314,0.196759999,173.80,25.79064941,16.86145782,NT,13,Deserts and xeric shrublands,San Lucan xeric scrub,7.3,0,25,25,0,,510
61315,0.062708773,55.63,19.11237717,14.98186636,NT,13,Deserts and xeric shrublands,Sechura desert,7.3,0,25,25,0,,520
61316,0.495467812,253.56,17.03504372,9.453519821,NT,13,Deserts and xeric shrublands,Tehuacan Valley matorral,8.1,0,60,60,0,,510
61317,1.326429367,323.02,27.01877975,25.3119545,NT,13,Deserts and xeric shrublands,Windward Islands xeric scrub,8.1,0,25,25,0,,510
61401,1.910655856,352.34,27.49317741,21.85126877,NT,14,Mangroves,Alvarado mangroves,,1,99,95,60,1,1112
61402,2.106835842,285.91,26.93938637,25.41544914,NT,14,Mangroves,Amapa mangroves,,1,99,95,60,1,1112
61403,1.135157406,324.69,27.16170311,20.87434673,NT,14,Mangroves,Bahamian mangroves,,1,99,95,60,1,1112
61404,1.087880731,317.25,25.466115,20.91166878,NT,14,Mangroves,Bahia mangroves,,1,99,95,60,1,1112
61405,2.133757591,319.02,27.19154072,23.50943375,NT,14,Mangroves,Belizean Coast mangroves,,1,99,95,60,1,1112
61407,2.597310305,312.53,26.20799637,25.35254669,NT,14,Mangroves,Bocas del Toro-San Bastimentos Island-San Blas mangroves,,1,99,95,60,1,1112
61408,0.997907162,348.78,28.53641033,26.78225803,NT,14,Mangroves,Coastal Venezuelan mangroves,,1,99,95,60,1,1112
61409,3.589879036,291.60,26.08381844,25.64999962,NT,14,Mangroves,Esmeraldes/Chocó mangroves,,1,99,95,60,1,1112
61410,0.905480951,321.52,27.12675762,23.42174149,NT,14,Mangroves,Greater Antilles mangroves,,1,99,95,60,1,1112
61411,1.511565328,310.75,27.18248177,25.97326851,NT,14,Mangroves,Guianan mangroves,,1,99,95,60,1,1112
61412,1.110333562,379.05,27.74477863,26.7739954,NT,14,Mangroves,Gulf of Fonseca mangroves,,1,99,95,60,1,1112
61413,0.672532529,312.68,25.64150715,23.48709583,NT,14,Mangroves,Gulf of Guayaquil-Tumbes mangroves,,1,99,95,60,1,1112
61414,2.858369112,302.30,26.78832626,25.95507813,NT,14,Mangroves,Gulf of Panama mangroves,,1,99,95,60,1,1112
61415,3.198930979,276.94,23.66232491,18.11526299,NT,14,Mangroves,Ilha Grande mangroves,,1,99,95,60,1,1112
61417,0.903454483,325.98,27.80362701,27.01156807,NT,14,Mangroves,Magdalena-Santa Marta mangroves,,1,99,95,60,1,1112
61418,0.457513198,302.18,25.71981621,24.08127594,NT,14,Mangroves,Manabi mangroves,,1,99,95,60,1,1112
61419,1.805747867,282.55,26.15570831,25.69690132,NT,14,Mangroves,Maranhao mangroves,,1,99,95,60,1,1112
61420,0.843437999,342.81,27.7914238,21.70171928,NT,14,Mangroves,Marismas Nacionales-San Blas mangroves,,1,99,95,60,1,1112
61421,1.110046506,351.42,27.53507233,23.59734535,NT,14,Mangroves,Mayan Corridor mangroves,,1,99,95,60,1,1112
61423,2.168975711,336.26,26.81534767,25.79443073,NT,14,Mangroves,Moist Pacific Coast mangroves,,1,99,95,60,1,1112
61424,2.668966293,289.22,25.79234695,24.10064507,NT,14,Mangroves,Mosquita-Nicaraguan Caribbean Coast mangroves,,1,99,95,60,1,1112
61425,1.337621331,346.78,26.19668961,25.12349415,NT,14,Mangroves,Northern Dry Pacific Coast mangroves,,1,99,95,60,1,1112
61426,1.779231668,345.61,27.44432068,24.35242081,NT,14,Mangroves,Northern Honduras mangroves,,1,99,95,60,1,1112
61427,2.039949656,299.91,26.20043945,25.55061531,NT,14,Mangroves,Para mangroves,,1,99,95,60,1,1112
61428,0.691548824,372.12,27.91268635,22.82390785,NT,14,Mangroves,Petenes mangroves,,1,99,95,60,1,1112
61429,0.011526152,15.80,24.53226852,19.46969414,NT,14,Mangroves,Piura mangroves,,1,99,95,60,1,1112
61430,0.690324128,357.89,27.15920544,22.45455742,NT,14,Mangroves,Rio Lagartos mangroves,,1,99,95,60,1,1112
61431,3.47649765,317.74,26.43129158,25.0898838,NT,14,Mangroves,Rio Negro-Rio San Sun mangroves,,1,99,95,60,1,1112
61432,1.648505807,298.14,26.52188492,24.18171501,NT,14,Mangroves,Rio Piranhas mangroves,,1,99,95,60,1,1112
61433,1.476976275,269.31,26.51074219,23.38414383,NT,14,Mangroves,Rio Sao Francisco mangroves,,1,99,95,60,1,1112
61434,1.329483747,352.10,27.07283497,25.99363041,NT,14,Mangroves,Southern Dry Pacific Coast mangroves,,1,99,95,60,1,1112
61435,1.147380352,378.20,27.70915031,26.46245956,NT,14,Mangroves,Tehuantepec-El Manchon mangroves,,1,99,95,60,1,1112
61436,1.622905016,313.41,26.89313889,25.54936028,NT,14,Mangroves,Trinidad mangroves,,1,99,95,60,1,1112
61437,1.005493164,389.34,28.09842682,23.2569294,NT,14,Mangroves,Usumacinta mangroves,,1,99,95,60,1,1112
70105,2.764946222,302.02,26.41026115,22.959198,OC,1,Tropical and subtropical moist broadleaf forests,Fiji tropical moist forests,9,0,100,95,95,1,111
70106,2.340361595,272.93,22.68557739,20.49067116,OC,1,Tropical and subtropical moist broadleaf forests,Hawaii tropical moist forests,9,0.1,100,95,95,1,111
70108,1.742381871,271.22,23.99522972,22.66278076,OC,1,Tropical and subtropical moist broadleaf forests,Marquesas tropical moist forests,9,0,100,95,95,1,111
70109,1.48385179,283.53,26.85937119,19.65571785,OC,1,Tropical and subtropical moist broadleaf forests,Ogasawara subtropical moist forests,9,0,100,95,95,1,120
70110,3.112159729,305.29,27.21792793,26.584692,OC,1,Tropical and subtropical moist broadleaf forests,Palau tropical moist forests,9,0,100,95,95,1,111
70111,1.231748104,235.26,22.54369164,18.28425503,OC,1,Tropical and subtropical moist broadleaf forests,Rapa Nui - Sala-y-Gomez subtropical broadleaf forests,9,0,100,95,95,1,120
70112,4.53393507,248.33,22.50182915,21.3685894,OC,1,Tropical and subtropical moist broadleaf forests,Samoan tropical moist forests,9,0,100,95,95,1,111
70113,1.969166577,272.77,25.34949875,23.23773861,OC,1,Tropical and subtropical moist broadleaf forests,Society Islands tropical moist forests,9,0,100,95,95,1,111
70114,2.246026039,288.45,25.73508644,22.73803711,OC,1,Tropical and subtropical moist broadleaf forests,Tongan tropical moist forests,9,0,100,95,95,1,111
70201,2.354787469,302.29,26.60242176,23.96436024,OC,2,Tropical and subtropical dry broadleaf forests,Fiji tropical dry forests,8.2,0,99,90,60,0,114
70202,1.887165368,261.51,20.71139812,18.18373299,OC,2,Tropical and subtropical dry broadleaf forests,Hawaii tropical dry forests,8.2,0,99,90,60,1,114
70203,2.096702337,306.77,27.64849949,26.30837059,OC,2,Tropical and subtropical dry broadleaf forests,Marianas tropical dry forests,8.2,0,99,90,60,0,114
70204,2.516919374,303.63,27.10818672,26.76114845,OC,2,Tropical and subtropical dry broadleaf forests,Yap tropical dry forests,8.2,0,99,90,60,0,114
70701,1.756728053,153.95,9.556855202,7.0170784,OC,7,"Tropical and subtropical grasslands, savannas, and",Hawaii tropical high shrublands,1.3,0,99,60,10,1,610
70702,1.058012724,280.24,24.98519707,21.86550713,OC,7,"Tropical and subtropical grasslands, savannas, and",Hawaii tropical low shrublands,8.2,0,99,60,10,1,610
80101,1.510673761,331.59,23.24417782,5.083715677,PA,1,Tropical and subtropical moist broadleaf forests,Gizhou Plateau broadleaf and mixed forests,4.1,0,100,95,95,1,111
80102,1.139534116,284.36,20.6700182,8.356645107,PA,1,Tropical and subtropical moist broadleaf forests,Yunnan Plateau subtropical evergreen forests,4.1,0,100,95,95,1,120
80401,1.795595288,173.17,14.65324879,1.468025178,PA,4,Temperate broadleaf and mixed forests,Appenine deciduous montane forests,3.1,0,100,95,95,0,131
80402,1.329389691,174.30,14.9522562,3.265035868,PA,4,Temperate broadleaf and mixed forests,Atlantic mixed forests,3.1,0,100,95,95,0.5,132
80403,2.236748695,178.84,17.45854855,11.44374371,PA,4,Temperate broadleaf and mixed forests,Azores temperate mixed forests,4.1,0,100,95,95,0.5,120
80404,0.915842712,197.40,17.67563248,-1.288608551,PA,4,Temperate broadleaf and mixed forests,Balkan mixed forests,3.1,0,100,95,95,0.5,132
80405,1.270504057,192.02,14.09873104,-1.325850964,PA,4,Temperate broadleaf and mixed forests,Baltic mixed forests,3.1,0,100,95,95,0.5,132
80406,2.226979136,198.93,17.2923069,7.389292479,PA,4,Temperate broadleaf and mixed forests,Cantabrian mixed forests,3.1,0,100,95,95,0.5,132
80407,0.618219286,143.05,21.1125536,3.372519612,PA,4,Temperate broadleaf and mixed forests,Caspian Hyrcanian mixed forests,3.1,0,100,95,95,0.5,132
80408,1.206609726,193.80,14.19248009,-6.647983551,PA,4,Temperate broadleaf and mixed forests,Caucasus mixed forests,3.1,0,100,95,95,0.5,132
80409,2.415075541,199.72,12.83363914,4.215836525,PA,4,Temperate broadleaf and mixed forests,Celtic broadleaf forests,3.1,0,100,95,95,0,131
80410,0.672576547,134.80,17.53443718,-0.342959404,PA,4,Temperate broadleaf and mixed forests,Central Anatolian steppe and woodlands,3.1,0,100,60,60,0,230
80411,0.859914273,269.56,17.34402657,-11.80543137,PA,4,Temperate broadleaf and mixed forests,Central China loess plateau mixed forests,3.1,0,100,95,95,0.5,132
80412,1.272157788,227.20,14.19904709,-5.080095291,PA,4,Temperate broadleaf and mixed forests,Central European mixed forests,3.1,0,100,95,95,0.5,132
80413,1.944361687,292.83,18.71934509,-7.250629425,PA,4,Temperate broadleaf and mixed forests,Central Korean deciduous forests,3.1,0,100,95,95,0,131
80414,2.226713896,250.56,12.55795097,-24.81001091,PA,4,Temperate broadleaf and mixed forests,Changbai Mountains mixed forests,3.1,0,100,95,95,0.5,132
80415,1.589636803,326.45,23.58727074,3.556881666,PA,4,Temperate broadleaf and mixed forests,Changjiang Plain evergreen forests,4.1,0,100,95,95,1,131
80416,1.46554023,238.32,17.1818924,-0.569266796,PA,4,Temperate broadleaf and mixed forests,Crimean Submediterranean forest complex,3.1,0,100,95,95,0,131
80417,1.530204654,304.45,21.63470459,1.884063721,PA,4,Temperate broadleaf and mixed forests,Daba Mountains evergreen forests,4.1,0,100,95,95,1,131
80418,2.386141062,247.32,12.63117981,-3.303268433,PA,4,Temperate broadleaf and mixed forests,Dinaric Mountains mixed forests,3.1,0,100,95,95,0.5,132
80419,1.1836766,191.80,14.39143181,-13.95992279,PA,4,Temperate broadleaf and mixed forests,East European forest steppe,3.1,0,100,60,60,0,131
80420,0.739072025,164.70,21.79221535,-1.735038757,PA,4,Temperate broadleaf and mixed forests,Eastern Anatolian deciduous forests,3.1,0,100,95,95,0,131
80421,1.641943693,160.40,13.7525692,3.645000935,PA,4,Temperate broadleaf and mixed forests,English Lowlands beech forests,3.1,0,100,95,95,0,131
80422,1.111839175,152.97,15.71664047,1.282456875,PA,4,Temperate broadleaf and mixed forests,Euxine-Colchic broadleaf forests,3.1,0,100,95,95,0,131
80423,2.453930378,240.86,14.90404034,-11.88649368,PA,4,Temperate broadleaf and mixed forests,Hokkaido deciduous forests,3.1,0,100,95,95,0,131
80424,0.824022412,294.40,22.1186142,-4.704662323,PA,4,Temperate broadleaf and mixed forests,Huang He Plain mixed forests,3.1,0,100,95,95,0.5,132
80425,0.935005605,147.94,18.67242908,13.58079672,PA,4,Temperate broadleaf and mixed forests,Madeira evergreen forests,4.1,0,100,95,95,1,131
80426,1.363329947,274.03,14.26644611,-24.58665276,PA,4,Temperate broadleaf and mixed forests,Manchurian mixed forests,3.1,0,100,95,95,0.5,132
80427,2.766705275,294.71,20.84647942,2.853109598,PA,4,Temperate broadleaf and mixed forests,Nihonkai evergreen forests,4.1,0,100,95,95,1,131
80428,2.87458992,278.00,18.08021736,-3.902029037,PA,4,Temperate broadleaf and mixed forests,Nihonkai montane deciduous forests,3.1,0,100,95,95,0,131
80429,2.905514717,208.87,12.60744095,4.601382256,PA,4,Temperate broadleaf and mixed forests,North Atlantic moist mixed forests,3.1,0,100,95,95,0.5,132
80430,0.974210769,283.42,18.21613121,-19.78296661,PA,4,Temperate broadleaf and mixed forests,Northeast China Plain deciduous forests,3.1,0,100,95,95,0,131
80431,1.005252779,206.45,16.63095856,-2.272608757,PA,4,Temperate broadleaf and mixed forests,Pannonian mixed forests,3.1,0,100,95,95,0.5,132
80432,1.06319797,190.43,19.06071091,1.65144515,PA,4,Temperate broadleaf and mixed forests,Po Basin mixed forests,3.1,0,100,95,95,0.5,132
80433,3.920704484,202.04,9.314518929,-2.217208862,PA,4,Temperate broadleaf and mixed forests,Pyrenees conifer and mixed forests,3.1,0,100,95,95,0.5,132
80434,1.114388347,296.16,20.97899628,-3.628547668,PA,4,Temperate broadleaf and mixed forests,Qin Ling Mountains deciduous forests,3.1,0,100,95,95,0,131
80435,1.246402264,210.58,13.67592001,-2.749071121,PA,4,Temperate broadleaf and mixed forests,Rodope montane mixed forests,3.1,0,100,95,95,0.5,132
80436,1.563967705,215.67,12.54663801,-11.93686867,PA,4,Temperate broadleaf and mixed forests,Sarmatic mixed forests,3.1,0,100,95,95,0.5,132
80437,1.520123363,320.81,23.37682343,6.318425655,PA,4,Temperate broadleaf and mixed forests,Sichuan Basin evergreen broadleaf forests,4.1,0,100,95,95,1,131
80438,5.596156001,144.49,7.681220055,-11.63768482,PA,4,Temperate broadleaf and mixed forests,South Sakhalin-Kurile mixed forests,3.1,0,100,95,95,0.5,132
80439,2.292920589,277.17,19.51730919,-2.179280281,PA,4,Temperate broadleaf and mixed forests,Southern Korea evergreen forests,4.1,0,100,95,95,1,131
80440,2.49395299,292.40,20.98244476,2.729093552,PA,4,Temperate broadleaf and mixed forests,Taiheiyo evergreen forests,4.1,0,100,95,95,1,131
80441,2.805865645,267.60,18.92508793,-1.174377441,PA,4,Temperate broadleaf and mixed forests,Taiheiyo montane deciduous forests,3.1,0,100,95,95,0,131
80442,0.038183935,23.10,21.9513588,-16.32940292,PA,4,Temperate broadleaf and mixed forests,Tarim Basin deciduous forests and steppe,3.1,0,100,60,60,0,131
80443,1.589954138,260.35,13.6708498,-29.70842743,PA,4,Temperate broadleaf and mixed forests,Ussuri broadleaf and mixed forests,3.1,0,100,95,95,0.5,132
80444,1.127074599,198.90,11.68623352,-26.15340042,PA,4,Temperate broadleaf and mixed forests,Western Siberian hemiboreal forests,3.1,0,100,95,95,0,132
80445,1.528149366,232.66,14.77822208,0.850497365,PA,4,Temperate broadleaf and mixed forests,Western European broadleaf forests,3.1,0,100,95,95,0,131
80446,0.23631233,129.45,26.27101326,6.071222305,PA,4,Temperate broadleaf and mixed forests,Zagros Mountains forest steppe,3.1,0,100,60,60,0,131
80501,5.316810608,166.84,6.533744812,-9.29598999,PA,5,Temperate coniferous forests,Alps conifer and mixed forests,2.2,0,100,95,95,1,140
80502,0.38372159,84.60,8.165844917,-31.49979401,PA,5,Temperate coniferous forests,Altai montane forest and forest steppe,2.2,0,100,60,60,1,140
80503,6.06332159,186.90,9.694963932,0.72370863,PA,5,Temperate coniferous forests,Caledon conifer forests,2.2,0,100,95,95,1,140
80504,1.457622647,252.04,13.46298265,-5.490386963,PA,5,Temperate coniferous forests,Carpathian montane forests,2.2,0,100,95,95,1,140
80505,1.186980963,251.69,11.00899696,-37.93575287,PA,5,Temperate coniferous forests,Da Hinggan-Dzhagdy Mountains conifer forests,2.2,0,100,95,95,1,140
80506,0.244084924,79.80,20.93901443,-2.14358902,PA,5,Temperate coniferous forests,East Afghan montane conifer forests,2.2,0,100,95,95,1,140
80507,0.386908665,81.96,14.90984344,-7.444292068,PA,5,Temperate coniferous forests,Elburz Range forest steppe,2.2,0,100,60,60,1,140
80508,0.271599382,121.50,18.001297,-15.5725441,PA,5,Temperate coniferous forests,Helanshan montane conifer forests,2.2,0,100,95,95,1,133
80509,1.184702158,238.99,12.92691851,-6.370260239,PA,5,Temperate coniferous forests,Hengduan Mountains subalpine conifer forests,2.2,0,100,95,95,1,140
80510,2.586340904,231.27,13.92857933,-12.29893303,PA,5,Temperate coniferous forests,Hokkaido montane conifer forests,2.2,0,100,95,95,1,133
80511,4.640115738,214.38,11.16795826,-10.11798859,PA,5,Temperate coniferous forests,Honshu alpine conifer forests,2.2,0,100,95,95,1,140
80512,0.814894259,167.50,5.690405846,-36.99747849,PA,5,Temperate coniferous forests,Khangai Mountains conifer forests,2.2,0,100,95,95,1,140
80513,0.489439636,119.30,17.7359581,0.351791382,PA,5,Temperate coniferous forests,Mediterranean conifer and mixed forests,,0,100,95,95,1,134
80514,1.682571769,225.30,9.998436928,-8.953590393,PA,5,Temperate coniferous forests,Northeastern Himalayan subalpine conifer forests,2.2,0,100,95,95,1,140
80515,0.795815766,149.70,15.5549612,-0.639421463,PA,5,Temperate coniferous forests,Northern Anatolian conifer and deciduous forests,2.2,0,100,95,95,0.5,133
80516,1.645733595,229.81,11.43244457,-7.637000084,PA,5,Temperate coniferous forests,Nujiang Langcang Gorge alpine conifer and mixed forests,2.2,0,100,95,95,1,140
80517,1.403498769,221.64,9.188781738,-19.79564285,PA,5,Temperate coniferous forests,Qilian Mountains conifer forests,2.2,0,100,95,95,1,140
80518,1.280763745,269.05,16.51560211,-2.341550827,PA,5,Temperate coniferous forests,Qionglai-Minshan conifer forests,2.2,0,100,95,95,1,140
80519,1.641915321,220.97,7.006017208,-34.89096832,PA,5,Temperate coniferous forests,Sayan montane conifer forests,2.2,0,100,95,95,1,140
80520,9.390193939,166.52,8.428531408,-3.716518402,PA,5,Temperate coniferous forests,Scandinavian coastal conifer forests,2.2,0,100,95,95,1,140
80521,2.285105705,155.40,4.678146839,-22.09030151,PA,5,Temperate coniferous forests,Tian Shan montane conifer forests,2.2,0,100,95,95,1,140
80601,1.220639706,168.00,7.750801563,-45.20426941,PA,6,Boreal forest/taigas,East Siberian taiga,2.1,0,100,95,75,0,140
80602,4.573998928,134.08,7.024585247,-1.537651062,PA,6,Boreal forest/taigas,Iceland boreal birch forests and alpine tundra,2.1,0,100,95,25,0,140
80603,3.42812252,166.25,7.118901253,-21.09614182,PA,6,Boreal forest/taigas,Kamchatka-Kurile meadows and sparse forests,2.1,0,100,95,25,1,140
80604,2.462986946,155.65,8.242947578,-21.72820663,PA,6,Boreal forest/taigas,Kamchatka-Kurile taiga,2.1,0,100,95,75,1,140
80605,1.135578752,132.80,5.950077057,-47.51228714,PA,6,Boreal forest/taigas,Northeast Siberian taiga,2.1,0,100,95,75,1,140
80606,2.171871901,220.82,8.727952957,-33.22245407,PA,6,Boreal forest/taigas,Okhotsk-Manchurian taiga,2.1,0,100,95,75,1,140
80607,2.176510096,175.94,9.46466589,-28.21389961,PA,6,Boreal forest/taigas,Sakhalin Island taiga,2.1,0,100,95,75,1,140
80608,1.909883082,191.62,9.781723499,-18.34645271,PA,6,Boreal forest/taigas,Scandinavian and Russian taiga,2.1,0,100,95,75,1,140
80609,1.049170554,223.31,8.544725895,-34.83103752,PA,6,Boreal forest/taigas,Trans-Baikal conifer forests,2.1,0,100,95,95,1,140
80610,2.315654874,214.52,8.888674736,-27.55039406,PA,6,Boreal forest/taigas,Ural montane forests and tundra,2.1,0,100,95,25,1,140
80611,1.82720083,199.51,9.241262436,-32.12718391,PA,6,Boreal forest/taigas,West Siberian taiga,2.1,0,100,95,75,1,140
80801,0.391403049,135.97,22.76065159,-1.229457855,PA,8,"Temperate grasslands, savannas, and shrublands",Alai-Western Tian Shan steppe,6.2,0,99,0,0,,432
80802,0.506072044,101.90,15.89285564,-20.04609299,PA,8,"Temperate grasslands, savannas, and shrublands",Altai steppe and semi-desert,5.2,0,80,0,0,,432
80803,0.582746089,130.00,18.10943794,-0.748166084,PA,8,"Temperate grasslands, savannas, and shrublands",Central Anatolian steppe,6.2,0,99,0,0,,432
80804,0.73254782,227.91,11.51863194,-37.98294067,PA,8,"Temperate grasslands, savannas, and shrublands",Daurian forest steppe,6.1,0,99,0,0,,432
80805,0.495309949,141.42,19.93039799,-4.970117569,PA,8,"Temperate grasslands, savannas, and shrublands",Eastern Anatolian montane steppe,6.2,0,99,0,0,,432
80806,0.35070549,96.50,16.96208668,-18.14764404,PA,8,"Temperate grasslands, savannas, and shrublands",Emin Valley steppe,6.2,0,99,0,0,,432
80807,12.36647892,140.24,7.938658953,2.633791327,PA,8,"Temperate grasslands, savannas, and shrublands",Faroe Islands boreal grasslands,6.1,0,99,0,0,,432
80808,0.641265005,131.06,15.64545679,-6.689241409,PA,8,"Temperate grasslands, savannas, and shrublands",Gissaro-Alai open woodlands,6.1,0,99,25,25,,230
80809,0.890155435,165.20,12.52969646,-25.24562073,PA,8,"Temperate grasslands, savannas, and shrublands",Kazakh forest steppe,6.1,0,99,0,0,,432
80810,0.595644951,118.10,14.20232391,-23.64338303,PA,8,"Temperate grasslands, savannas, and shrublands",Kazakh steppe,6.2,0,99,0,0,,432
80811,0.596790791,106.00,12.99028301,-22.86855316,PA,8,"Temperate grasslands, savannas, and shrublands",Kazakh upland,6.2,0,99,0,0,,432
80812,0.18475391,114.80,26.82913113,5.998932362,PA,8,"Temperate grasslands, savannas, and shrublands",Middle East steppe,5.2,0,99,0,0,,432
80813,0.58662498,199.40,13.22189999,-31.80340576,PA,8,"Temperate grasslands, savannas, and shrublands",Mongolian-Manchurian grassland,6.2,0,99,0,0,,431
80814,0.915759534,155.45,16.93493366,-8.581398964,PA,8,"Temperate grasslands, savannas, and shrublands",Pontic steppe,6.1,0,99,0,0,,432
80815,0.816785574,182.70,7.785434008,-37.54547119,PA,8,"Temperate grasslands, savannas, and shrublands",Sayan Intermontane steppe,6.1,0,99,0,0,,432
80816,0.738171577,203.15,8.93682766,-30.27492142,PA,8,"Temperate grasslands, savannas, and shrublands",Selenge-Orkhon forest steppe,6.1,0,99,0,0,,432
80817,0.929538906,210.00,11.15212393,-30.51352501,PA,8,"Temperate grasslands, savannas, and shrublands",South Siberian forest steppe,6.1,0,99,0,0,,432
80818,0.739236236,154.52,16.43796921,-14.7298069,PA,8,"Temperate grasslands, savannas, and shrublands",Tian Shan foothill arid steppe,6.1,0,99,0,0,,432
80901,1.201456189,273.38,14.75246239,-29.7829628,PA,9,Flooded grasslands,Amur meadow steppe,,1,99,0,0,,1000
80902,0.805515349,287.04,21.73367882,-6.036283493,PA,9,Flooded grasslands,Bohai Sea saline meadow,,1,99,0,0,,1000
80903,0.764156908,258.34,16.63555241,-26.60062408,PA,9,Flooded grasslands,Nenjiang River grassland,,1,99,0,0,,1000
80904,0.0011087,1.70,27.47216606,10.79314566,PA,9,Flooded grasslands,Nile Delta flooded savanna,,1,99,10,10,,1000
80905,0.000104577,0.20,34.81747055,15.16908097,PA,9,Flooded grasslands,Saharan halophytics,,1,99,0,0,,1000
80906,0.125636499,116.46,32.12264442,11.50033426,PA,9,Flooded grasslands,Tigris-Euphrates alluvial salt marsh,,1,99,0,0,,1000
